238;4;0
239;4;0
240;4;0
241;4;0
242;4;0
243;4;0
244;4;0
245;4;0
246;4;0
247;4;0
248;4;0
249;4;0
250;4;1
251;4;1
252;4;1
253;4;1
254;4;1
255;4;1
256;4;1
257;4;1
258;4;1
259;4;1
260;4;1
261;4;1
262;4;1
263;4;1
264;3;0
265;3;0
266;3;0
267;3;0
268;3;0
269;3;0
270;3;0
271;3;0
272;3;0
273;3;0
274;3;0
275;3;0
276;3;0
277;3;0
278;3;0
279;3;0
280;3;0
281;3;0
282;3;0
283;3;0
284;3;0
285;3;0
286;3;0
287;3;0
288;3;0
289;3;0
290;3;0
291;3;0
292;3;0
293;3;0
294;3;0
295;3;0
296;3;0
297;3;0
298;3;0
299;3;0
300;3;0
301;3;0
302;3;0
303;3;0
304;3;0
305;3;0
306;3;0
307;3;0
308;3;0
309;3;0
310;3;0
311;3;0
312;3;0
313;3;0
314;3;0
315;3;0
316;3;0
317;3;0
318;3;0
319;3;0
320;3;0
321;3;0
322;3;0
323;3;0
324;3;0
325;3;0
326;3;0
327;3;0
328;3;0
329;3;0
330;3;0
331;3;0
332;3;0
333;3;0
334;3;0
335;3;0
336;3;0
337;3;0
338;3;0
339;3;0
340;3;0
341;3;0
342;3;0
343;3;0
344;3;0
345;3;0
346;3;0
347;3;0
348;3;0
349;3;0
350;3;0
351;3;1
352;3;1
353;3;1
354;3;1
355;3;1
356;3;1
357;3;1
358;3;1
359;3;1
360;3;1
361;3;1
362;3;1
363;3;1
364;3;1
365;3;1
366;3;1
367;3;1
368;3;1
369;3;1
370;3;1
371;3;1
372;4;0
373;4;0
374;4;0
375;4;0
376;4;0
377;4;0
378;4;0
379;4;0
380;4;0
381;4;0
382;4;0
383;4;0
384;4;0
385;4;0
386;4;0
387;4;0
388;4;0
389;4;0
390;4;0
391;4;0
392;4;0
393;4;0
394;4;0
395;4;0
396;4;0
397;4;0
398;4;0
399;4;0
400;4;0
401;4;0
402;4;0
403;4;0
404;4;0
405;4;0
406;4;0
407;4;0
408;4;0
409;4;0
410;4;0
411;4;0
412;4;0
413;4;0
414;4;0
415;4;0
416;4;0
417;4;0
418;4;0
419;4;0
420;4;0
421;4;0
422;4;0
423;4;0
424;4;0
425;4;0
426;4;0
427;4;0
428;4;0
429;4;0
430;4;0
431;4;0
432;4;0
433;4;1
434;4;1
435;4;1
436;4;1
437;4;1
438;4;1
439;4;1
440;4;1
441;4;1
442;4;1
443;4;1
444;4;1
445;4;1
446;4;1
447;4;1
448;4;1
449;4;1
450;4;1
451;4;1
452;3;0
453;3;0
454;3;0
455;3;0
456;3;0
457;3;0
458;3;0
459;3;0
460;3;0
461;3;0
462;3;0
463;3;0
464;3;0
465;3;0
466;3;0
467;3;0
468;3;0
469;3;0
470;3;0
471;3;0
472;3;0
473;3;0
474;3;0
475;3;0
476;3;0
477;3;0
478;3;0
479;3;0
480;3;0
481;3;0
482;3;0
483;3;0
484;3;0
485;3;0
486;3;0
487;3;0
488;3;0
489;3;0
490;3;0
491;3;0
492;3;0
493;3;0
494;3;0
495;3;0
496;3;0
497;3;0
498;3;0
499;3;0
500;3;0
501;3;0
502;3;0
503;3;0
504;3;0
505;3;0
506;3;0
507;3;1
508;3;1
509;3;1
510;3;1
511;3;1
512;3;1
513;3;1
514;3;1
515;3;1
516;3;1
517;3;1
518;3;1
519;3;1
520;3;1
521;3;1
522;3;1
523;3;1
524;3;1
525;2;0
526;2;0
527;2;0
528;2;0
529;2;0
530;2;0
531;2;0
532;2;0
533;2;0
534;2;0
535;2;0
536;2;0
537;2;0
538;2;0
539;2;0
540;2;0
541;2;0
542;2;0
543;2;0
544;2;0
545;2;0
546;2;0
547;2;0
548;2;0
549;2;0
550;2;0
551;2;0
552;2;0
553;2;0
554;2;0
555;2;0
556;2;0
557;2;0
558;2;0
559;2;0
560;2;0
561;2;0
562;2;0
563;2;0
564;2;0
565;2;0
566;2;0
567;2;0
568;2;0
569;2;0
570;2;0
571;2;0
572;2;0
573;2;0
574;2;0
575;2;0
576;2;0
577;2;0
578;2;0
579;2;0
580;2;0
581;2;0
582;2;0
583;2;0
584;2;0
585;2;0
586;2;0
587;2;0
588;2;0
589;2;0
590;2;0
591;2;0
592;2;0
593;2;0
594;2;0
595;2;0
596;2;0
597;2;1
598;2;1
599;2;1
600;2;1
601;2;1
602;2;1
603;2;1
604;2;1
605;2;1
606;2;1
607;2;1
608;2;1
609;2;1
610;2;1
611;2;1
612;2;1
613;2;1
614;2;1
615;2;1
616;2;1
617;2;1
618;2;1
619;2;1
620;3;0
621;3;0
622;3;0
623;3;0
624;3;0
625;3;0
626;3;0
627;3;0
628;3;0
629;3;0
630;3;0
631;3;0
632;3;0
633;3;0
634;3;0
635;3;0
636;3;0
637;3;0
638;3;0
639;3;0
640;3;0
641;3;0
642;3;0
643;3;0
644;3;0
645;3;0
646;3;0
647;3;0
648;3;0
649;3;0
650;3;0
651;3;0
652;3;0
653;3;0
654;3;0
655;3;0
656;3;0
